Rute ID,APR Profil,Week Profil,Transportform (profile > profile),problem_type,Type,Antal enheder (len(R_original)),Number,Significant Outliers,Length Org,Length Opt,Contribution Margin (Org),Contribution Margin (Opt),Revenue (Org),Revenue (Opt),Cost (Org),Cost (Opt),Set of Significant Outliers
37000046,U18 Omdeler,U36,foot,TSP,Type 1,119,"58, 90, 91",3,2841.9,2800.7999999999997,583.7162289999999,584.541928,640.8099999999996,640.8099999999996,57.07999999999996,56.25999999999998,"[58, 90, 91]"
37000046,U18 Omdeler,U36,foot,TSP,Type 2,119,"57, 58, 59",3,2192.8999999999996,1985.0000000000002,596.7546389999999,599.1613499999999,640.8099999999997,639.0399999999997,43.980000000000004,39.8,"[57, 58, 59]"
37000046,U18 Omdeler,U37,foot,TSP,Type 1,119,91,1,2841.9,2800.9,446.0062290000001,446.82991899999996,503.1000000000002,503.1000000000002,57.07999999999996,56.249999999999964,[91]
37000046,U18 Omdeler,U37,foot,TSP,Type 2,119,91,1,2192.8999999999996,2180.0,459.0446390000001,459.30379999999997,503.10000000000014,503.10000000000014,43.980000000000004,43.74000000000001,[91]
37000046,U18 Omdeler,U38,foot,TSP,Type 1,119,"57, 90, 91",3,2841.9,2800.7999999999997,518.1962290000001,519.0219280000001,575.2900000000004,575.2900000000004,57.07999999999996,56.25999999999998,"[57, 90, 91]"
37000046,U18 Omdeler,U38,foot,TSP,Type 2,119,"57, 58, 95",3,2192.8999999999996,2126.2,531.2346390000002,532.5746420000003,575.2900000000005,575.2900000000005,43.980000000000004,42.63999999999999,"[57, 58, 95]"
37000046,U18 Omdeler,U39,foot,TSP,Type 1,119,,0,2841.9,2841.9,665.9762290000001,665.9762290000001,723.0700000000007,723.0700000000007,57.07999999999996,57.07999999999996,[]
37000046,U18 Omdeler,U39,foot,TSP,Type 2,119,,0,2192.8999999999996,2192.8999999999996,679.0146390000002,679.0146390000002,723.070000000001,723.070000000001,43.980000000000004,43.980000000000004,[]
37000047,O18 Omdeler,Gns. Oms,foot,TSP,Type 1,97,"0, 3, 4, 5, 6",5,5963.9000000000015,4831.6,247.00273999999996,269.38505999999995,416.37000000000035,406.5900000000003,169.35000000000005,137.19000000000003,"[0, 3, 4, 5, 6]"
37000047,O18 Omdeler,Gns. Oms,foot,TSP,Type 2,97,"3, 4, 7",3,5126.299999999999,4195.2,270.79058,292.78382000000005,416.37000000000035,411.9100000000003,145.59000000000003,119.14000000000004,"[3, 4, 7]"
37000047,O18 Omdeler,U36,foot,TSP,Type 1,97,"0, 1, 2, 3, 4, 5, 6, 7",8,5963.9000000000015,4312.0,229.40523999999994,263.86920000000003,398.7799999999996,386.32999999999964,169.35000000000005,122.44,"[0, 1, 2, 3, 4, 5, 6, 7]"
37000047,O18 Omdeler,U36,foot,TSP,Type 2,97,"0, 1, 2, 3, 4, 5, 6, 7, 93, 94",10,5126.299999999999,3467.3999999999996,253.19307999999998,286.08584,398.7799999999997,384.5599999999997,145.59000000000003,98.47000000000003,"[0, 1, 2, 3, 4, 5, 6, 7, 93, 94]"
37000047,O18 Omdeler,U37,foot,TSP,Type 1,97,"3, 4, 5, 6, 31",5,5963.9000000000015,4798.7,248.68523999999996,271.20692,418.06000000000034,407.49000000000035,169.35000000000005,136.25000000000003,"[3, 4, 5, 6, 31]"
37000047,O18 Omdeler,U37,foot,TSP,Type 2,97,"3, 4, 5, 6",4,5126.299999999999,4229.2,272.47308,289.83072,418.0600000000004,409.9400000000003,145.59000000000003,120.10000000000002,"[3, 4, 5, 6]"
37000047,O18 Omdeler,U38,foot,TSP,Type 1,97,"3, 4, 68, 69, 70, 71, 93, 94, 95, 96",10,5963.9000000000015,4546.500000000001,152.17523999999992,192.4294,321.55,321.55,169.35000000000005,129.10000000000005,"[3, 4, 68, 69, 70, 71, 93, 94, 95, 96]"
37000047,O18 Omdeler,U38,foot,TSP,Type 2,97,"0, 1, 2, 3, 4, 5, 6, 7, 93, 94",10,5126.299999999999,3467.3999999999996,175.96307999999996,214.23584000000005,321.55,312.71,145.59000000000003,98.47000000000003,"[0, 1, 2, 3, 4, 5, 6, 7, 93, 94]"
37000047,O18 Omdeler,U39,foot,TSP,Type 1,97,"0, 3, 4, 5, 6",5,5963.9000000000015,4831.6,357.74523999999997,377.3525599999999,527.1200000000003,514.5700000000003,169.35000000000005,137.19000000000003,"[0, 3, 4, 5, 6]"
37000047,O18 Omdeler,U39,foot,TSP,Type 2,97,"3, 4, 7",3,5126.299999999999,4195.2,381.53308000000004,401.11632000000003,527.1200000000005,520.2600000000003,145.59000000000003,119.14000000000004,"[3, 4, 7]"
37000047,SE Omdeler,Gns. Oms,foot,TSP,Type 1,97,"0, 1, 2, 3, 4, 5, 6, 7",8,5963.9000000000015,4312.0,90.74855999999988,162.1898,416.37000000000035,397.6100000000003,325.57000000000005,235.38999999999996,"[0, 1, 2, 3, 4, 5, 6, 7]"
37000047,SE Omdeler,Gns. Oms,foot,TSP,Type 2,97,"0, 1, 2, 3, 4, 5, 6, 7, 93, 94",10,5126.299999999999,3467.3999999999996,136.48152000000005,204.72246000000013,416.37000000000035,394.0200000000004,279.84999999999997,189.26999999999998,"[0, 1, 2, 3, 4, 5, 6, 7, 93, 94]"
37000047,SE Omdeler,U36,foot,TSP,Type 1,97,"0, 1, 2, 3, 4, 5, 6, 7",8,5963.9000000000015,4312.0,73.15105999999986,150.89480000000003,398.7799999999996,386.32999999999964,325.57000000000005,235.38999999999996,"[0, 1, 2, 3, 4, 5, 6, 7]"
37000047,SE Omdeler,U36,foot,TSP,Type 2,97,"0, 1, 2, 3, 4, 5, 6, 7, 93, 94",10,5126.299999999999,3467.3999999999996,118.88402000000002,195.23996000000005,398.7799999999997,384.5599999999997,279.84999999999997,189.26999999999998,"[0, 1, 2, 3, 4, 5, 6, 7, 93, 94]"
37000047,SE Omdeler,U37,foot,TSP,Type 1,97,"3, 4, 5, 6, 31",5,5963.9000000000015,4798.7,92.43105999999989,145.48098,418.06000000000034,407.49000000000035,325.57000000000005,261.96,"[3, 4, 5, 6, 31]"
37000047,SE Omdeler,U37,foot,TSP,Type 2,97,"3, 4, 7",3,5126.299999999999,4195.2,138.16402000000005,179.83208000000008,418.0600000000004,408.8900000000004,279.84999999999997,229.01,"[3, 4, 7]"
37000047,SE Omdeler,U38,foot,TSP,Type 1,97,31,1,5963.9000000000015,5816.9000000000015,-4.078940000000159,3.9472599999998987,321.55,321.55,325.57000000000005,317.54,[31]
37000047,SE Omdeler,U38,foot,TSP,Type 2,97,"0, 1, 2, 3, 4, 5, 6, 7, 93, 94",10,5126.299999999999,3467.3999999999996,41.65402,123.38996000000007,321.55,312.71,279.84999999999997,189.26999999999998,"[0, 1, 2, 3, 4, 5, 6, 7, 93, 94]"
37000047,SE Omdeler,U39,foot,TSP,Type 1,97,"0, 1, 3, 4, 5, 6, 68, 69, 70, 71",10,5963.9000000000015,4461.5,201.4910599999999,256.63209999999987,527.1200000000003,500.23000000000025,325.57000000000005,243.53999999999996,"[0, 1, 3, 4, 5, 6, 68, 69, 70, 71]"
37000047,SE Omdeler,U39,foot,TSP,Type 2,97,"0, 1, 2, 3, 4, 5, 6, 7, 93, 94",10,5126.299999999999,3467.3999999999996,247.22402000000005,310.1999599999999,527.1200000000005,499.5200000000002,279.84999999999997,189.26999999999998,"[0, 1, 2, 3, 4, 5, 6, 7, 93, 94]"
37000047,U18 Omdeler,Gns. Oms,foot,TSP,Type 1,97,"0, 3, 4, 5, 6",5,5963.9000000000015,4831.6,296.56274899999994,309.5356559999999,416.37000000000035,406.5900000000003,119.82000000000004,97.07000000000002,"[0, 3, 4, 5, 6]"
37000047,U18 Omdeler,Gns. Oms,foot,TSP,Type 2,97,"3, 4, 7",3,5126.299999999999,4195.2,313.390133,327.6459320000001,416.37000000000035,411.9100000000003,102.96000000000004,84.26000000000005,"[3, 4, 7]"
37000047,U18 Omdeler,U36,foot,TSP,Type 1,97,"3, 4, 80, 81, 82, 93, 94, 95",8,5963.9000000000015,4678.000000000001,278.965249,299.48898,398.7799999999996,393.46999999999963,119.82000000000004,93.99000000000001,"[3, 4, 80, 81, 82, 93, 94, 95]"
37000047,U18 Omdeler,U36,foot,TSP,Type 2,97,"3, 4, 7",3,5126.299999999999,4195.2,295.79263299999997,312.728432,398.7799999999997,397.0099999999997,102.96000000000004,84.26000000000005,"[3, 4, 7]"
37000047,U18 Omdeler,U37,foot,TSP,Type 1,97,"3, 4, 5, 6, 31",5,5963.9000000000015,4798.7,298.24524899999994,311.084117,418.06000000000034,407.49000000000035,119.82000000000004,96.40000000000003,"[3, 4, 5, 6, 31]"
37000047,U18 Omdeler,U37,foot,TSP,Type 2,97,"3, 4, 5, 6",4,5126.299999999999,4229.2,315.072633,324.975372,418.0600000000004,409.9400000000003,102.96000000000004,84.93000000000004,"[3, 4, 5, 6]"
37000047,U18 Omdeler,U38,foot,TSP,Type 1,97,"3, 4, 68, 69, 70, 71, 93, 94, 95, 96",10,5963.9000000000015,4546.500000000001,201.73524899999992,230.210815,321.55,321.55,119.82000000000004,91.34,"[3, 4, 68, 69, 70, 71, 93, 94, 95, 96]"
37000047,U18 Omdeler,U38,foot,TSP,Type 2,97,"0, 1, 2, 3, 4, 92, 93, 94, 95, 96",10,5126.299999999999,3857.8000000000006,218.56263299999995,244.04679799999997,321.55,321.55,102.96000000000004,77.5,"[0, 1, 2, 3, 4, 92, 93, 94, 95, 96]"
37000047,U18 Omdeler,U39,foot,TSP,Type 1,97,"0, 3, 4, 5, 6",5,5963.9000000000015,4831.6,407.305249,417.50315599999993,527.1200000000003,514.5700000000003,119.82000000000004,97.07000000000002,"[0, 3, 4, 5, 6]"
37000047,U18 Omdeler,U39,foot,TSP,Type 2,97,"3, 4, 7",3,5126.299999999999,4195.2,424.132633,435.978432,527.1200000000005,520.2600000000003,102.96000000000004,84.26000000000005,"[3, 4, 7]"
37000300,O18 Omdeler,Gns. Oms,foot,TSP,Type 1,116,89,1,4982.799999999999,4302.7,564.76098,576.99332,706.2900000000003,699.2100000000003,141.50999999999993,122.18999999999997,[89]
37000300,O18 Omdeler,Gns. Oms,foot,TSP,Type 2,116,89,1,4006.2000000000003,3326.1000000000004,592.4964200000001,604.7287600000001,706.2900000000002,699.2100000000003,113.74000000000007,94.41999999999999,[89]
37000300,O18 Omdeler,U36,foot,TSP,Type 1,116,89,1,4982.799999999999,4302.7,576.0084800000002,587.7033200000002,717.5200000000006,709.9000000000005,141.50999999999993,122.18999999999997,[89]
37000300,O18 Omdeler,U36,foot,TSP,Type 2,116,89,1,4006.2000000000003,3326.1000000000004,603.7439200000002,615.4387600000002,717.5200000000006,709.9000000000005,113.74000000000007,94.41999999999999,[89]
37000300,O18 Omdeler,U37,foot,TSP,Type 1,116,89,1,4982.799999999999,4302.7,444.2384800000001,457.38332,585.7499999999998,579.5799999999998,141.50999999999993,122.18999999999997,[89]
37000300,O18 Omdeler,U37,foot,TSP,Type 2,116,89,1,4006.2000000000003,3326.1000000000004,471.97392000000013,485.11876000000007,585.7499999999997,579.5799999999997,113.74000000000007,94.41999999999999,[89]
37000300,O18 Omdeler,U38,foot,TSP,Type 1,116,89,1,4982.799999999999,4302.7,546.05848,558.26332,687.5700000000003,680.4600000000003,141.50999999999993,122.18999999999997,[89]
37000300,O18 Omdeler,U38,foot,TSP,Type 2,116,89,1,4006.2000000000003,3326.1000000000004,573.7939200000001,585.9987600000001,687.5700000000002,680.4600000000003,113.74000000000007,94.41999999999999,[89]
37000300,O18 Omdeler,U39,foot,TSP,Type 1,116,89,1,4982.799999999999,4302.7,692.7384799999999,704.6233199999998,834.2499999999997,826.8199999999997,141.50999999999993,122.18999999999997,[89]
