id;kommune;vejnr;husnr;husbog;husx;husy;vejx;vejy;husGx;husGy;adresse;kf;linienr;beregning;laengde_med_kf;laengde_uden_kf
5;400;2148;1; ;864716;6122178;864727;6122182;14,7207;55,1117;Kommandanth¯jen 1;0;72;0;3206;3181
5;400;2148;3; ;864708;6122197;864719;6122201;14,7206;55,1119;Kommandanth¯jen 3;0;73;0;3206;3181
5;400;2148;5; ;864701;6122215;864712;6122219;14,7205;55,1121;Kommandanth¯jen 5;0;74;0;3206;3181
5;400;2148;7; ;864694;6122234;864705;6122238;14,7204;55,1122;Kommandanth¯jen 7;0;75;0;3206;3181
5;400;2148;13; ;864664;6122245;864658;6122258;14,72;55,1123;Kommandanth¯jen 13;0;76;0;3206;3181
5;400;2148;11; ;864670;6122247;864664;6122260;14,7201;55,1124;Kommandanth¯jen 11;0;77;0;3206;3181
5;400;2148;17; ;864678;6122273;864680;6122266;14,7202;55,1126;Kommandanth¯jen 17;0;78;0;3206;3181
5;400;2148;21; ;864673;6122286;864684;6122290;14,7202;55,1127;Kommandanth¯jen 21;0;79;0;3206;3181
5;400;2148;32; ;864771;6122195;864745;6122184;14,7216;55,1118;Kommandanth¯jen 32;0;80;0;3206;3181
5;400;2148;38; ;864783;6122184;864749;6122172;14,7217;55,1117;Kommandanth¯jen 38;0;81;0;3206;3181
5;400;2148;16; ;864776;6122268;864720;6122246;14,7217;55,1125;Kommandanth¯jen 16;0;82;0;3206;3181
5;400;2148;10; ;864750;6122274;864715;6122260;14,7213;55,1125;Kommandanth¯jen 10;0;83;0;3206;3181
5;400;2148;2; ;864763;6122244;864727;6122229;14,7215;55,1123;Kommandanth¯jen 2;0;84;0;3206;3181
5;400;4554;61; ;864705;6122160;864715;6122133;14,7205;55,1116;TornevÊrksvej 61;0;85;0;3206;3181
5;400;4554;63; ;864691;6122154;864701;6122128;14,7203;55,1115;TornevÊrksvej 63;0;86;0;3206;3181
5;400;4554;45; ;864620;6122159;864646;6122169;14,7192;55,1116;TornevÊrksvej 45;0;87;0;3206;3181
5;400;4554;43; ;864612;6122136;864626;6122098;14,719;55,1114;TornevÊrksvej 43;0;88;0;3206;3181
5;400;4554;41; ;864597;6122130;864611;6122092;14,7188;55,1114;TornevÊrksvej 41;0;89;0;3206;3181
5;400;1668;2; ;864577;6122141;864580;6122132;14,7185;55,1115;H¯jvangsparken 2;0;90;0;3206;3181
5;400;1668;4; ;864577;6122158;864586;6122134;14,7185;55,1116;H¯jvangsparken 4;0;91;0;3206;3181
5;400;1668;6; ;864569;6122179;864543;6122165;14,7184;55,1118;H¯jvangsparken 6;0;92;0;3206;3181
5;400;1668;8; ;864563;6122193;864548;6122208;14,7183;55,112;H¯jvangsparken 8;0;93;0;3206;3181
5;400;1668;10; ;864560;6122217;864548;6122208;14,7183;55,1122;H¯jvangsparken 10;0;94;0;3206;3181
5;400;1668;12; ;864567;6122219;864561;6122234;14,7184;55,1122;H¯jvangsparken 12;0;95;0;3206;3181
5;400;1668;14; ;864574;6122222;864568;6122237;14,7185;55,1122;H¯jvangsparken 14;0;96;0;3206;3181
5;400;1668;16; ;864581;6122225;864575;6122239;14,7186;55,1122;H¯jvangsparken 16;0;97;0;3206;3181
5;400;2148;49; ;864638;6122265;864642;6122252;14,7196;55,1125;Kommandanth¯jen 49;0;98;0;3206;3181
5;400;2148;51; ;864641;6122259;864643;6122252;14,7196;55,1125;Kommandanth¯jen 51;0;99;0;3206;3181
5;400;2148;47; ;864636;6122270;864642;6122252;14,7196;55,1126;Kommandanth¯jen 47;0;100;0;3206;3181
5;400;2148;43; ;864633;6122277;864642;6122252;14,7195;55,1127;Kommandanth¯jen 43;0;101;0;3206;3181
5;400;2148;23; ;864670;6122293;864681;6122297;14,7201;55,1128;Kommandanth¯jen 23;0;102;0;3206;3181
5;400;2148;25; ;864667;6122301;864678;6122305;14,7201;55,1128;Kommandanth¯jen 25;0;103;0;3206;3181
5;400;2148;27; ;864654;6122316;864675;6122313;14,7199;55,113;Kommandanth¯jen 27;0;104;0;3206;3181
5;400;2148;29; ;864647;6122317;864675;6122313;14,7198;55,113;Kommandanth¯jen 29;0;105;0;3206;3181
5;400;2148;31; ;864639;6122313;864675;6122313;14,7197;55,113;Kommandanth¯jen 31;0;106;0;3206;3181
5;400;2148;33; ;864631;6122310;864675;6122313;14,7195;55,113;Kommandanth¯jen 33;0;107;0;3206;3181
5;400;2148;35; ;864623;6122307;864643;6122252;14,7194;55,1129;Kommandanth¯jen 35;0;108;0;3206;3181
5;400;2148;37; ;864618;6122301;864636;6122250;14,7193;55,1129;Kommandanth¯jen 37;0;109;0;3206;3181
5;400;2148;41; ;864630;6122282;864641;6122251;14,7195;55,1127;Kommandanth¯jen 41;0;110;0;3206;3181
5;400;1668;60; ;864608;6122282;864590;6122245;14,7191;55,1127;H¯jvangsparken 60;0;111;0;3206;3181
5;400;1668;58; ;864599;6122278;864590;6122245;14,719;55,1127;H¯jvangsparken 58;0;112;0;3206;3181
5;400;1668;56; ;864590;6122275;864590;6122245;14,7188;55,1127;H¯jvangsparken 56;0;113;0;3206;3181
5;400;1668;54; ;864583;6122272;864590;6122245;14,7187;55,1127;H¯jvangsparken 54;0;114;0;3206;3181
5;400;1578;36; ;864514;6122327;864510;6122335;14,7177;55,1132;Holger Lundgrens Vej 36;0;115;0;3206;3181
5;400;1578;38; ;864509;6122324;864505;6122333;14,7176;55,1132;Holger Lundgrens Vej 38;0;116;0;3206;3181
5;400;1578;40; ;864502;6122322;864498;6122331;14,7175;55,1132;Holger Lundgrens Vej 40;0;117;0;3206;3181
5;400;1578;42; ;864496;6122319;864492;6122328;14,7174;55,1131;Holger Lundgrens Vej 42;0;118;0;3206;3181
5;400;1578;44; ;864490;6122318;864491;6122328;14,7173;55,1131;Holger Lundgrens Vej 44;0;119;0;3206;3181
5;400;1578;46; ;864480;6122331;864483;6122332;14,7172;55,1133;Holger Lundgrens Vej 46;0;120;0;3206;3181
5;400;1578;48; ;864477;6122336;864480;6122337;14,7172;55,1133;Holger Lundgrens Vej 48;0;121;0;3206;3181
5;400;1578;52; ;864471;6122349;864475;6122350;14,7171;55,1134;Holger Lundgrens Vej 52;0;122;0;3206;3181
5;400;1578;54; ;864470;6122355;864472;6122356;14,7171;55,1135;Holger Lundgrens Vej 54;0;123;0;3206;3181
5;400;1578;4; ;864481;6122370;864469;6122364;14,7173;55,1136;Holger Lundgrens Vej 4;0;124;0;3206;3181
5;400;1578;51; ;864440;6122405;864442;6122405;14,7167;55,1139;Holger Lundgrens Vej 51;0;125;0;3206;3181
5;400;1578;49; ;864437;6122411;864439;6122412;14,7166;55,114;Holger Lundgrens Vej 49;0;126;0;3206;3181
5;400;1578;47; ;864435;6122417;864437;6122418;14,7166;55,1141;Holger Lundgrens Vej 47;0;127;0;3206;3181
6;400;4155;139; ;863631;6122003;863653;6122000;14,7035;55,1109;Store Torvegade 139;0;0;0;2728;2728
6;400;2844;1; ;863496;6121968;863519;6121967;14,7014;55,1107;Nebbe Odde Vej 1;0;1;0;2728;2728
6;400;2844;5; ;863502;6122012;863517;6122012;14,7015;55,1111;Nebbe Odde Vej 5;0;2;0;2728;2728
6;400;2844;13; ;863468;6122070;863478;6122073;14,7011;55,1117;Nebbe Odde Vej 13;0;3;0;2728;2728
6;400;2844;15; ;863466;6122094;863476;6122080;14,7011;55,1119;Nebbe Odde Vej 15;0;4;0;2728;2728
6;400;2844;17; ;863493;6122068;863484;6122063;14,7015;55,1116;Nebbe Odde Vej 17;0;5;0;2728;2728
6;400;2844;19; ;863504;6122084;863515;6122077;14,7017;55,1118;Nebbe Odde Vej 19;0;6;0;2728;2728
6;400;2844;25; ;863531;6122050;863530;6122043;14,702;55,1114;Nebbe Odde Vej 25;0;7;0;2728;2728
6;400;2844;27; ;863533;6122060;863531;6122043;14,7021;55,1115;Nebbe Odde Vej 27;0;8;0;2728;2728
6;400;2844;29; ;863534;6122071;863515;6122074;14,7021;55,1116;Nebbe Odde Vej 29;0;9;0;2728;2728
6;400;2844;31; ;863536;6122080;863515;6122077;14,7022;55,1117;Nebbe Odde Vej 31;0;10;0;2728;2728
6;400;2844;33; ;863549;6122080;863515;6122077;14,7024;55,1117;Nebbe Odde Vej 33;0;11;0;2728;2728
6;400;2844;35; ;863557;6122079;863553;6122041;14,7025;55,1117;Nebbe Odde Vej 35;0;12;0;2728;2728
6;400;2844;37; ;863574;6122076;863598;6122072;14,7027;55,1116;Nebbe Odde Vej 37;0;13;0;2728;2728
6;400;2844;39; ;863582;6122075;863598;6122072;14,7029;55,1116;Nebbe Odde Vej 39;0;14;0;2728;2728
6;400;2844;41; ;863583;6122053;863595;6122051;14,7029;55,1114;Nebbe Odde Vej 41;0;15;0;2728;2728
6;400;2844;43; ;863581;6122043;863580;6122038;14,7028;55,1113;Nebbe Odde Vej 43;0;16;0;2728;2728
6;400;2844;6; ;863601;6122033;863592;6122039;14,7031;55,1112;Nebbe Odde Vej 6;0;17;0;2728;2728
6;400;2844;4; ;863573;6122023;863572;6122039;14,7027;55,1112;Nebbe Odde Vej 4;1;18;0;2728;2728
6;400;2844;2; ;863565;6122028;863566;6122040;14,7025;55,1112;Nebbe Odde Vej 2;0;19;0;2728;2728
6;400;2844;2;A;863532;6122028;863533;6122044;14,702;55,1112;Nebbe Odde Vej 2A;0;20;0;2728;2728
6;400;2844;2;B;863552;6122001;863519;6121999;14,7023;55,111;Nebbe Odde Vej 2B;0;21;0;2728;2728
6;400;2259;1; ;863512;6121691;863514;6121700;14,7013;55,1082;Kystparken 1;0;22;0;2728;2728
6;400;2259;3; ;863509;6121685;863512;6121700;14,7012;55,1082;Kystparken 3;0;23;0;2728;2728
6;400;2259;5; ;863501;6121686;863507;6121702;14,7011;55,1082;Kystparken 5;0;24;0;2728;2728
6;400;2259;7; ;863490;6121689;863507;6121702;14,7009;55,1082;Kystparken 7;0;25;0;2728;2728
6;400;2259;9; ;863487;6121695;863507;6121702;14,7009;55,1083;Kystparken 9;0;26;0;2728;2728
6;400;2259;11; ;863487;6121702;863507;6121702;14,7009;55,1084;Kystparken 11;0;27;0;2728;2728
6;400;2259;13; ;863490;6121716;863509;6121710;14,701;55,1085;Kystparken 13;0;28;0;2728;2728
6;400;2259;15; ;863493;6121722;863511;6121717;14,701;55,1085;Kystparken 15;0;29;0;2728;2728
6;400;2259;17; ;863501;6121723;863512;6121720;14,7012;55,1085;Kystparken 17;0;30;0;2728;2728
6;400;2259;19; ;863495;6121738;863515;6121732;14,7011;55,1087;Kystparken 19;0;31;0;2728;2728
6;400;2259;21; ;863489;6121743;863516;6121736;14,701;55,1087;Kystparken 21;0;32;0;2728;2728
6;400;2259;23; ;863492;6121755;863518;6121745;14,7011;55,1088;Kystparken 23;0;33;0;2728;2728
6;400;2259;25; ;863495;6121765;863518;6121745;14,7011;55,1089;Kystparken 25;0;34;0;2728;2728
6;400;2259;27; ;863503;6121765;863518;6121745;14,7012;55,1089;Kystparken 27;0;35;0;2728;2728
6;400;2259;29; ;863512;6121762;863518;6121745;14,7014;55,1089;Kystparken 29;0;36;0;2728;2728
6;400;2259;48; ;863524;6121761;863518;6121745;14,7016;55,1089;Kystparken 48;0;37;0;2728;2728
6;400;2259;44; ;863533;6121758;863518;6121745;14,7017;55,1088;Kystparken 44;0;38;0;2728;2728
6;400;2259;42; ;863537;6121757;863518;6121745;14,7018;55,1088;Kystparken 42;0;39;0;2728;2728
6;400;2259;38; ;863545;6121755;863518;6121745;14,7019;55,1088;Kystparken 38;0;40;0;2728;2728
6;400;2259;36; ;863549;6121754;863518;6121745;14,7019;55,1088;Kystparken 36;0;41;0;2728;2728
6;400;2259;34; ;863553;6121753;863518;6121745;14,702;55,1088;Kystparken 34;0;42;0;2728;2728
6;400;2259;32; ;863557;6121752;863518;6121745;14,7021;55,1088;Kystparken 32;0;43;0;2728;2728
6;400;2259;30; ;863561;6121751;863518;6121745;14,7021;55,1087;Kystparken 30;0;44;0;2728;2728
6;400;2259;28; ;863581;6121752;863518;6121745;14,7024;55,1087;Kystparken 28;0;45;0;2728;2728
6;400;2259;26; ;863579;6121748;863518;6121745;14,7024;55,1087;Kystparken 26;0;46;0;2728;2728
6;400;2259;24; ;863578;6121744;863565;6121687;14,7024;55,1087;Kystparken 24;0;47;0;2728;2728
6;400;2259;22; ;863577;6121739;863565;6121687;14,7024;55,1086;Kystparken 22;0;48;0;2728;2728
6;400;2259;20; ;863576;6121736;863565;6121687;14,7023;55,1086;Kystparken 20;0;49;0;2728;2728
6;400;2259;18; ;863574;6121731;863564;6121688;14,7023;55,1086;Kystparken 18;0;50;0;2728;2728
6;400;2259;10; ;863570;6121714;863564;6121687;14,7022;55,1084;Kystparken 10;0;51;0;2728;2728
6;400;2259;8; ;863569;6121710;863564;6121687;14,7022;55,1084;Kystparken 8;0;52;0;2728;2728
6;400;2259;6; ;863568;6121706;863564;6121687;14,7022;55,1083;Kystparken 6;0;53;0;2728;2728
6;400;2259;4; ;863567;6121702;863564;6121687;14,7022;55,1083;Kystparken 4;0;54;0;2728;2728
6;400;2259;2; ;863566;6121698;863563;6121688;14,7021;55,1083;Kystparken 2;0;55;0;2728;2728
6;400;4155;97; ;863555;6121629;863567;6121625;14,7019;55,1077;Store Torvegade 97;0;56;0;2728;2728
6;400;4155;99;A;863558;6121639;863569;6121635;14,7019;55,1077;Store Torvegade 99A;0;57;0;2728;2728
6;400;4155;99;B;863560;6121650;863572;6121646;14,702;55,1078;Store Torvegade 99B;0;58;0;2728;2728
6;400;4155;101; ;863563;6121663;863576;6121659;14,702;55,1079;Store Torvegade 101;0;59;0;2728;2728
6;400;4155;103; ;863567;6121677;863579;6121673;14,7021;55,1081;Store Torvegade 103;0;60;0;2728;2728
6;400;4155;107; ;863587;6121763;863603;6121759;14,7025;55,1088;Store Torvegade 107;0;61;0;2728;2728
6;400;4155;76; ;863605;6121716;863591;6121719;14,7028;55,1084;Store Torvegade 76;0;62;0;2728;2728
6;400;4155;78; ;863624;6121737;863599;6121745;14,7031;55,1086;Store Torvegade 78;0;63;0;2728;2728
6;400;4155;80; ;863628;6121753;863603;6121759;14,7032;55,1087;Store Torvegade 80;0;64;0;2728;2728
6;400;4155;82; ;863631;6121767;863606;6121773;14,7032;55,1088;Store Torvegade 82;0;65;0;2728;2728
6;400;4155;86; ;863626;6121797;863613;6121800;14,7032;55,1091;Store Torvegade 86;0;66;0;2728;2728
6;400;2496;13; ;863592;6121804;863593;6121810;14,7027;55,1092;Lyngh¯jen 13;0;67;0;2728;2728
6;400;2496;17; ;863588;6121805;863589;6121811;14,7026;55,1092;Lyngh¯jen 17;0;68;0;2728;2728
6;400;2496;19; ;863585;6121806;863586;6121811;14,7026;55,1092;Lyngh¯jen 19;0;69;0;2728;2728
6;400;2496;1; ;863590;6121786;863597;6121809;14,7026;55,109;Lyngh¯jen 1;0;70;0;2728;2728
6;400;2496;3; ;863587;6121787;863592;6121810;14,7026;55,109;Lyngh¯jen 3;0;71;0;2728;2728
6;400;2496;5; ;863584;6121788;863589;6121811;14,7025;55,1091;Lyngh¯jen 5;0;72;0;2728;2728
6;400;2496;7; ;863580;6121789;863562;6121802;14,7025;55,1091;Lyngh¯jen 7;0;73;0;2728;2728
6;400;2496;9; ;863576;6121790;863561;6121800;14,7024;55,1091;Lyngh¯jen 9;0;74;0;2728;2728
6;400;2496;11; ;863572;6121791;863560;6121800;14,7023;55,1091;Lyngh¯jen 11;0;75;0;2728;2728
6;400;2496;21; ;863567;6121791;863557;6121794;14,7023;55,1091;Lyngh¯jen 21;0;76;0;2728;2728
6;400;2496;25; ;863562;6121792;863556;6121792;14,7022;55,1091;Lyngh¯jen 25;0;77;0;2728;2728
6;400;2496;27; ;863558;6121793;863557;6121793;14,7021;55,1091;Lyngh¯jen 27;0;78;0;2728;2728
6;400;2496;29; ;863548;6121779;863554;6121786;14,702;55,109;Lyngh¯jen 29;0;79;0;2728;2728
6;400;2496;31; ;863538;6121781;863554;6121786;14,7018;55,109;Lyngh¯jen 31;0;80;0;2728;2728
6;400;2496;33; ;863532;6121785;863554;6121786;14,7017;55,1091;Lyngh¯jen 33;0;81;0;2728;2728
6;400;2496;35; ;863525;6121790;863554;6121786;14,7016;55,1091;Lyngh¯jen 35;0;82;0;2728;2728
6;400;2496;37; ;863518;6121794;863554;6121786;14,7015;55,1092;Lyngh¯jen 37;0;83;0;2728;2728
6;400;2496;41; ;863501;6121799;863554;6121786;14,7013;55,1092;Lyngh¯jen 41;0;84;0;2728;2728
6;400;2496;43; ;863495;6121805;863554;6121786;14,7012;55,1093;Lyngh¯jen 43;0;85;0;2728;2728
6;400;4155;111; ;863599;6121828;863601;6121836;14,7028;55,1094;Store Torvegade 111;0;86;0;2728;2728
6;400;4155;111;B;863561;6121861;863561;6121842;14,7023;55,1097;Store Torvegade 111B;0;87;0;2728;2728
6;400;4155;90; ;863636;6121832;863622;6121835;14,7034;55,1094;Store Torvegade 90;0;88;0;2728;2728
6;400;4155;92; ;863640;6121850;863624;6121854;14,7035;55,1096;Store Torvegade 92;0;89;0;2728;2728
6;400;4155;113; ;863604;6121858;863626;6121852;14,7029;55,1097;Store Torvegade 113;0;90;0;2728;2728
6;400;4155;117; ;863621;6121909;863637;6121906;14,7033;55,1101;Store Torvegade 117;0;91;0;2728;2728
6;400;2868;18; ;863543;6121899;863565;6121904;14,702;55,1101;Nordlyst 18;0;92;0;2728;2728
6;400;2868;16; ;863550;6121909;863565;6121904;14,7022;55,1102;Nordlyst 16;0;93;0;2728;2728
6;400;2868;14; ;863557;6121925;863566;6121905;14,7023;55,1103;Nordlyst 14;0;94;0;2728;2728
6;400;2868;12; ;863564;6121935;863576;6121910;14,7024;55,1104;Nordlyst 12;0;95;0;2728;2728
6;400;2868;10; ;863583;6121926;863587;6121916;14,7027;55,1103;Nordlyst 10;0;96;0;2728;2728
6;400;2868;8; ;863586;6121941;863596;6121920;14,7028;55,1104;Nordlyst 8;0;97;0;2728;2728
6;400;2868;6; ;863590;6121951;863601;6121923;14,7028;55,1105;Nordlyst 6;0;98;0;2728;2728
6;400;2868;4; ;863591;6121967;863605;6121924;14,7029;55,1106;Nordlyst 4;0;99;0;2728;2728
6;400;4155;131; ;863618;6121945;863643;6121940;14,7033;55,1104;Store Torvegade 131;0;100;0;2728;2728
6;400;4155;137; ;863601;6121983;863649;6121974;14,703;55,1108;Store Torvegade 137;0;101;0;2728;2728
6;400;4155;133; ;863627;6121981;863649;6121977;14,7034;55,1107;Store Torvegade 133;0;102;0;2728;2728
6;400;4155;135; ;863628;6121988;863650;6121984;14,7035;55,1108;Store Torvegade 135;0;103;0;2728;2728
7;400;318;3; ;864011;6121886;864021;6121878;14,7093;55,1096;Blekingevej 3;0;0;0;4403;4381
7;400;4872;22; ;864027;6121916;864032;6121923;14,7096;55,1099;VÊrmlandsvej 22;0;1;0;4403;4381
7;400;4872;20; ;864015;6121925;864020;6121932;14,7094;55,11;VÊrmlandsvej 20;0;2;0;4403;4381
7;400;4872;18; ;864002;6121933;864007;6121941;14,7092;55,11;VÊrmlandsvej 18;0;3;0;4403;4381
7;400;4872;16; ;863990;6121942;863994;6121949;14,7091;55,1101;VÊrmlandsvej 16;0;4;0;4403;4381
7;400;4872;14; ;863977;6121950;863981;6121957;14,7089;55,1102;VÊrmlandsvej 14;0;5;0;4403;4381
7;400;4872;12; ;863965;6121959;863969;6121965;14,7087;55,1103;VÊrmlandsvej 12;0;6;0;4403;4381
7;400;1359;2; ;863941;6121916;863931;6121919;14,7083;55,1099;Hallandsvej 2;0;7;0;4403;4381
7;400;1359;1; ;863922;6121922;863930;6121918;14,708;55,11;Hallandsvej 1;0;8;0;4403;4381
7;400;1359;3; ;863928;6121937;863937;6121933;14,7081;55,1101;Hallandsvej 3;0;9;0;4403;4381
7;400;4872;8; ;863923;6121974;863924;6121983;14,708;55,1105;VÊrmlandsvej 8;0;10;0;4403;4381
7;400;4872;6; ;863908;6121977;863909;6121986;14,7078;55,1105;VÊrmlandsvej 6;0;11;0;4403;4381
7;400;4872;2; ;863877;6121983;863879;6121992;14,7074;55,1106;VÊrmlandsvej 2;0;12;0;4403;4381
7;400;3804;4; ;863864;6121950;863852;6121952;14,7071;55,1103;SkÂnesvej 4;0;13;0;4403;4381
7;400;3804;1; ;863843;6121943;863850;6121941;14,7068;55,1103;SkÂnesvej 1;0;14;0;4403;4381
7;400;3804;3; ;863847;6121961;863853;6121959;14,7068;55,1104;SkÂnesvej 3;0;15;0;4403;4381
7;400;4872;1; ;863865;6122006;863865;6121994;14,7072;55,1108;VÊrmlandsvej 1;0;16;0;4403;4381
7;400;4872;3; ;863880;6122002;863878;6121993;14,7074;55,1108;VÊrmlandsvej 3;0;17;0;4403;4381
7;400;4872;7; ;863910;6121996;863908;6121986;14,7079;55,1107;VÊrmlandsvej 7;0;18;0;4403;4381
7;400;4872;9; ;863926;6121993;863923;6121983;14,7081;55,1106;VÊrmlandsvej 9;0;19;0;4403;4381
7;400;4872;17; ;863987;6121968;863980;6121958;14,709;55,1104;VÊrmlandsvej 17;0;20;0;4403;4381
7;400;4872;23; ;864027;6121941;864020;6121932;14,7096;55,1101;VÊrmlandsvej 23;0;21;0;4403;4381
7;400;318;12; ;864053;6121909;864044;6121910;14,71;55,1098;Blekingevej 12;0;22;0;4403;4381
7;400;318;10; ;864043;6121895;864037;6121899;14,7098;55,1097;Blekingevej 10;0;23;0;4403;4381
7;400;318;8; ;864033;6121882;864027;6121886;14,7097;55,1096;Blekingevej 8;0;24;0;4403;4381
7;400;318;6; ;864023;6121869;864017;6121872;14,7095;55,1095;Blekingevej 6;0;25;0;4403;4381
7;400;318;4; ;864014;6121855;864008;6121859;14,7093;55,1093;Blekingevej 4;0;26;0;4403;4381
7;400;318;2; ;864004;6121842;863998;6121845;14,7092;55,1092;Blekingevej 2;0;27;0;4403;4381
7;400;582;85; ;864043;6121815;864058;6121804;14,7097;55,109;Byledsgade 85;0;28;0;4403;4381
7;400;582;87; ;864053;6121829;864067;6121817;14,7099;55,1091;Byledsgade 87;0;29;0;4403;4381
7;400;582;89; ;864063;6121842;864077;6121830;14,7101;55,1092;Byledsgade 89;0;30;0;4403;4381
7;400;582;91; ;864073;6121856;864087;6121844;14,7102;55,1093;Byledsgade 91;0;31;0;4403;4381
7;400;582;93; ;864083;6121869;864097;6121857;14,7104;55,1094;Byledsgade 93;0;32;0;4403;4381
7;400;582;83; ;864018;6121778;864032;6121767;14,7093;55,1086;Byledsgade 83;0;33;0;4403;4381
7;400;4314;42; ;864026;6121795;864030;6121802;14,7094;55,1088;Sveasvej 42;0;34;0;4403;4381
7;400;4314;40; ;864001;6121811;864005;6121818;14,7091;55,109;Sveasvej 40;0;35;0;4403;4381
7;400;4314;38; ;863989;6121820;863992;6121826;14,7089;55,109;Sveasvej 38;0;36;0;4403;4381
7;400;4314;30; ;863935;6121855;863938;6121860;14,7081;55,1094;Sveasvej 30;0;37;0;4403;4381
7;400;4314;28; ;863921;6121863;863924;6121868;14,7079;55,1095;Sveasvej 28;0;38;0;4403;4381
7;400;4314;26; ;863906;6121871;863907;6121877;14,7077;55,1096;Sveasvej 26;0;39;0;4403;4381
7;400;4314;24; ;863891;6121874;863892;6121880;14,7074;55,1096;Sveasvej 24;0;40;0;4403;4381
7;400;4314;22; ;863876;6121878;863877;6121883;14,7072;55,1096;Sveasvej 22;0;41;0;4403;4381
7;400;4314;18; ;863845;6121884;863846;6121891;14,7067;55,1097;Sveasvej 18;0;42;0;4403;4381
7;400;4314;16; ;863830;6121888;863831;6121894;14,7065;55,1098;Sveasvej 16;0;43;0;4403;4381
7;400;4314;14; ;863815;6121891;863816;6121897;14,7063;55,1098;Sveasvej 14;0;44;0;4403;4381
7;400;4314;10; ;863785;6121898;863786;6121904;14,7058;55,1099;Sveasvej 10;0;45;0;4403;4381
7;400;3177;1; ;863788;6121862;863774;6121856;14,7058;55,1096;Pileh¯j 1;0;46;0;4403;4381
7;400;3177;3; ;863805;6121857;863800;6121835;14,7061;55,1095;Pileh¯j 3;0;47;0;4403;4381
7;400;3177;5; ;863827;6121854;863821;6121830;14,7064;55,1095;Pileh¯j 5;0;48;0;4403;4381
7;400;3177;7; ;863846;6121849;863840;6121826;14,7067;55,1094;Pileh¯j 7;0;49;0;4403;4381
7;400;3177;9; ;863863;6121844;863858;6121822;14,707;55,1094;Pileh¯j 9;0;50;0;4403;4381
7;400;3177;11; ;863882;6121840;863898;6121832;14,7073;55,1093;Pileh¯j 11;0;51;0;4403;4381
7;400;3177;15; ;863920;6121817;863910;6121801;14,7078;55,1091;Pileh¯j 15;0;52;0;4403;4381
7;400;3177;17; ;863927;6121813;863917;6121796;14,7079;55,109;Pileh¯j 17;0;53;0;4403;4381
7;400;3177;20; ;863924;6121794;863919;6121795;14,7078;55,1089;Pileh¯j 20;0;54;0;4403;4381
7;400;3177;18; ;863914;6121796;863915;6121798;14,7077;55,1089;Pileh¯j 18;0;55;0;4403;4381
7;400;3177;16; ;863903;6121803;863904;6121804;14,7075;55,109;Pileh¯j 16;0;56;0;4403;4381
7;400;3177;14; ;863896;6121807;863897;6121808;14,7074;55,109;Pileh¯j 14;0;57;0;4403;4381
7;400;3177;12; ;863889;6121812;863889;6121813;14,7073;55,109;Pileh¯j 12;0;58;0;4403;4381
7;400;3177;10; ;863867;6121813;863868;6121820;14,707;55,1091;Pileh¯j 10;0;59;0;4403;4381
7;400;3177;8; ;863847;6121817;863848;6121824;14,7067;55,1091;Pileh¯j 8;0;60;0;4403;4381
7;400;3177;6; ;863829;6121826;863829;6121828;14,7064;55,1092;Pileh¯j 6;0;61;0;4403;4381
7;400;3177;4; ;863812;6121830;863812;6121832;14,7061;55,1093;Pileh¯j 4;0;62;0;4403;4381
7;400;3177;2; ;863795;6121834;863795;6121836;14,7059;55,1093;Pileh¯j 2;0;63;0;4403;4381
7;400;4314;8; ;863748;6121895;863752;6121912;14,7052;55,1099;Sveasvej 8;0;64;0;4403;4381
7;400;4155;96; ;863666;6121898;863637;6121902;14,704;55,11;Store Torvegade 96;1;65;0;4403;4381
7;400;4155;98; ;863673;6121988;863652;6121991;14,7042;55,1108;Store Torvegade 98;1;66;0;4403;4381
7;400;1176;7; ;863723;6122116;863735;6122110;14,7051;55,1119;Gartnervangen 7;0;67;0;4403;4381
7;400;1176;11; ;863737;6122146;863748;6122141;14,7054;55,1121;Gartnervangen 11;0;68;0;4403;4381
7;400;1176;15; ;863748;6122175;863760;6122170;14,7056;55,1124;Gartnervangen 15;0;69;0;4403;4381
7;400;1176;17; ;863756;6122188;863765;6122184;14,7057;55,1125;Gartnervangen 17;0;70;0;4403;4381
7;400;1176;10; ;863776;6122172;863758;6122166;14,706;55,1123;Gartnervangen 10;1;71;0;4403;4381
7;400;3438;10; ;863739;6122205;863740;6122215;14,7055;55,1127;R¯mersgade 10;0;72;0;4403;4381
7;400;3438;8; ;863734;6122205;863735;6122216;14,7054;55,1127;R¯mersgade 8;0;73;0;4403;4381
7;400;3438;6; ;863722;6122207;863723;6122218;14,7052;55,1127;R¯mersgade 6;0;74;0;4403;4381
7;400;3438;4; ;863716;6122208;863717;6122219;14,7051;55,1127;R¯mersgade 4;0;75;0;4403;4381
7;400;3438;2; ;863700;6122210;863701;6122221;14,7049;55,1127;R¯mersgade 2;0;76;0;4403;4381
7;400;3438;1; ;863703;6122228;863702;6122221;14,7049;55,1129;R¯mersgade 1;0;77;0;4403;4381
7;400;3438;3; ;863734;6122221;863733;6122216;14,7054;55,1128;R¯mersgade 3;0;78;0;4403;4381
7;400;3438;5; ;863741;6122220;863740;6122215;14,7055;55,1128;R¯mersgade 5;0;79;0;4403;4381
