id;kommune;vejnr;husnr;husbog;husx;husy;vejx;vejy;husGx;husGy;adresse;kf;linienr;beregning;laengde_med_kf;laengde_uden_kf
37000500;400;453;5; ;867964;6126661;868085;6126496;14,7772;55,1494;BrogÂrdsvej 5;0;75;1;54965;53334
37000500;400;453;7; ;868056;6126496;868065;6126482;14,7784;55,1478;BrogÂrdsvej 7;0;76;1;54965;53334
37000500;400;453;4; ;868114;6126495;868103;6126510;14,7793;55,1478;BrogÂrdsvej 4;0;77;1;54965;53334
37000500;400;453;9; ;868197;6126776;868295;6126734;14,7809;55,1503;BrogÂrdsvej 9;0;78;1;54965;53334
37000500;400;453;13; ;867989;6126955;868322;6126795;14,7779;55,152;BrogÂrdsvej 13;0;79;1;54965;53334
37000500;400;453;11; ;868097;6127029;868374;6126914;14,7797;55,1526;BrogÂrdsvej 11;0;80;1;54965;53334
37000500;400;453;6; ;868419;6126955;868396;6126964;14,7846;55,1517;BrogÂrdsvej 6;0;81;1;54965;53334
37000500;400;453;12; ;868546;6127229;868523;6127238;14,787;55,154;BrogÂrdsvej 12;0;82;1;54965;53334
37000500;400;453;12;A;868561;6127236;868529;6127250;14,7872;55,1541;BrogÂrdsvej 12A;0;83;1;54965;53334
37000500;400;2292;1; ;868680;6127661;868697;6127674;14,7896;55,1578;LadegÂrdsvej 1;0;84;1;54965;53334
37000500;400;2292;2; ;868699;6127693;868688;6127685;14,79;55,1581;LadegÂrdsvej 2;0;85;1;54965;53334
37000500;400;453;33; ;868662;6127890;868754;6127904;14,7896;55,1599;BrogÂrdsvej 33;0;86;1;54965;53334
37000500;400;453;33;A;868638;6127885;868754;6127904;14,7893;55,1598;BrogÂrdsvej 33A;0;87;1;54965;53334
37000500;400;2292;4; ;868461;6128134;868435;6128119;14,7868;55,1622;LadegÂrdsvej 4;0;88;1;54965;53334
37000500;400;2292;6; ;868220;6128511;868187;6128486;14,7836;55,1657;LadegÂrdsvej 6;0;89;1;54965;53334
37000500;400;453;27; ;868725;6127732;868742;6127727;14,7904;55,1584;BrogÂrdsvej 27;0;90;1;54965;53334
37000500;400;453;29; ;868729;6127747;868745;6127741;14,7905;55,1585;BrogÂrdsvej 29;0;91;1;54965;53334
37000500;400;453;31; ;868707;6127769;868750;6127758;14,7902;55,1588;BrogÂrdsvej 31;0;92;1;54965;53334
37000500;400;453;35; ;868775;6128063;868794;6128055;14,7916;55,1613;BrogÂrdsvej 35;0;93;1;54965;53334
37000500;400;453;37; ;868779;6128075;868798;6128067;14,7917;55,1614;BrogÂrdsvej 37;0;94;1;54965;53334
37000500;400;453;39; ;868783;6128088;868802;6128081;14,7918;55,1615;BrogÂrdsvej 39;0;95;1;54965;53334
37000500;400;453;41; ;868794;6128115;868811;6128109;14,792;55,1618;BrogÂrdsvej 41;0;96;1;54965;53334
37000500;400;453;16; ;868873;6128195;868857;6128206;14,7933;55,1624;BrogÂrdsvej 16;0;97;1;54965;53334
37000500;400;453;14; ;869061;6127701;868751;6127765;14,7956;55,1579;BrogÂrdsvej 14;0;98;1;54965;53334
37000500;400;453;15; ;868499;6127480;868612;6127426;14,7866;55,1563;BrogÂrdsvej 15;0;99;1;54965;53334
37000500;400;453;17; ;868461;6127453;868593;6127388;14,7859;55,1561;BrogÂrdsvej 17;0;100;1;54965;53334
37000500;400;4257;2; ;868559;6127035;868454;6126998;14,7869;55,1523;Stumpevejen 2;0;101;1;54965;53334
37000500;400;4257;4; ;868696;6126768;868552;6126718;14,7887;55,1498;Stumpevejen 4;0;102;1;54965;53334
37000500;400;1887;10; ;869699;6126900;869844;6126869;14,8046;55,1502;KarlsgÂrdsvej 10;0;103;1;54965;53334
37000500;400;9;37; ;869960;6126960;869908;6126963;14,8087;55,1506;Aagaardsvej 37;0;104;1;54965;53334
37000500;400;9;44; ;869884;6127296;869910;6127296;14,8079;55,1536;Aagaardsvej 44;0;105;1;54965;53334
37000500;400;9;40; ;869643;6127311;869909;6127309;14,8042;55,154;Aagaardsvej 40;0;106;1;54965;53334
37000500;400;9;38; ;869857;6127553;869913;6127550;14,8079;55,156;Aagaardsvej 38;0;107;1;54965;53334
37000500;400;9;35; ;870195;6127971;869928;6127952;14,8137;55,1594;Aagaardsvej 35;0;108;1;54965;53334
37000500;400;9;36; ;869778;6127996;869897;6128030;14,8072;55,16;Aagaardsvej 36;0;109;1;54965;53334
37000500;400;2742;3; ;869464;6128265;869584;6128010;14,8027;55,1626;MÊbyvej 3;0;110;1;54965;53334
37000500;400;2742;6; ;869390;6127840;869379;6127849;14,8009;55,1589;MÊbyvej 6;0;111;1;54965;53334
37000500;400;2742;4; ;869016;6127418;868985;6127459;14,7946;55,1554;MÊbyvej 4;0;112;1;54965;53334
37000500;400;2742;1; ;868929;6127512;868972;6127450;14,7933;55,1563;MÊbyvej 1;0;113;1;54965;53334
37000500;400;2742;2; ;869417;6127183;869067;6127534;14,8005;55,153;MÊbyvej 2;0;114;1;54965;53334
37000501;400;15;1; ;870018;6129192;870001;6129178;14,8125;55,1705;Aarsballevej 1;0;0;1;51681;51707
37000501;400;15;3; ;870412;6128954;870350;6128878;14,8184;55,1681;Aarsballevej 3;0;1;1;51681;51707
37000501;400;15;2; ;870744;6128461;870810;6128563;14,8229;55,1634;Aarsballevej 2;0;2;1;51681;51707
37000501;400;15;4; ;871064;6128329;871094;6128375;14,8277;55,162;Aarsballevej 4;0;3;1;51681;51707
37000501;400;813;16; ;872804;6129202;872789;6129186;14,856;55,1685;DyndegÂrdsvej 16;0;4;1;51681;51707
37000501;400;813;18; ;872809;6129127;872827;6129141;14,856;55,1678;DyndegÂrdsvej 18;0;5;1;51681;51707
37000501;400;813;20; ;872966;6128966;872942;6128968;14,8583;55,1663;DyndegÂrdsvej 20;0;6;1;51681;51707
37000501;400;813;17; ;872662;6129515;872694;6129480;14,8542;55,1714;DyndegÂrdsvej 17;0;7;1;51681;51707
37000501;400;813;22; ;872816;6129547;872824;6129554;14,8567;55,1716;DyndegÂrdsvej 22;0;8;1;51681;51707
37000501;400;813;21; ;872955;6129835;873009;6129776;14,8592;55,174;DyndegÂrdsvej 21;0;9;1;51681;51707
37000501;400;813;24; ;873126;6129702;873034;6129799;14,8617;55,1727;DyndegÂrdsvej 24;0;10;1;51681;51707
37000501;400;813;23; ;873181;6129897;873199;6129885;14,8628;55,1744;DyndegÂrdsvej 23;0;11;1;51681;51707
37000501;400;813;26; ;873279;6129975;873267;6129990;14,8645;55,175;DyndegÂrdsvej 26;0;12;1;51681;51707
37000501;400;4407;21; ;873389;6130365;873373;6130357;14,8667;55,1784;S¯ndre Lyngvej 21;0;13;1;51681;51707
37000501;400;4407;25; ;873535;6130126;873485;6130104;14,8687;55,1762;S¯ndre Lyngvej 25;0;14;1;51681;51707
37000501;400;4407;23; ;873691;6130306;873444;6130197;14,8714;55,1777;S¯ndre Lyngvej 23;0;15;1;51681;51707
37000501;400;4407;29; ;873907;6129729;873691;6129635;14,874;55,1724;S¯ndre Lyngvej 29;0;16;1;51681;51707
37000501;400;4407;31; ;873851;6129447;873786;6129417;14,8727;55,1699;S¯ndre Lyngvej 31;0;17;1;51681;51707
37000501;400;4407;33; ;874252;6129508;873832;6129316;14,8791;55,1701;S¯ndre Lyngvej 33;0;18;1;51681;51707
37000501;400;4407;28; ;873313;6128699;873300;6128714;14,8633;55,1636;S¯ndre Lyngvej 28;0;19;1;51681;51707
37000501;400;4407;30; ;873083;6128704;873158;6128603;14,8597;55,1638;S¯ndre Lyngvej 30;0;20;1;51681;51707
37000501;400;15;27; ;872089;6127718;872075;6127695;14,8429;55,1558;Aarsballevej 27;0;21;1;51681;51707
37000501;400;15;25; ;872023;6127762;872008;6127739;14,842;55,1562;Aarsballevej 25;0;22;1;51681;51707
37000501;400;15;24; ;871863;6127800;871882;6127827;14,8395;55,1567;Aarsballevej 24;0;23;1;51681;51707
37000501;400;15;23; ;871862;6127862;871852;6127848;14,8396;55,1572;Aarsballevej 23;0;24;1;51681;51707
37000501;400;15;22; ;871404;6127722;871611;6128017;14,8322;55,1563;Aarsballevej 22;0;25;1;51681;51707
37000501;400;15;20; ;871683;6127938;871697;6127957;14,8369;55,158;Aarsballevej 20;0;26;1;51681;51707
37000501;400;15;21; ;871624;6128034;871612;6128016;14,8361;55,1589;Aarsballevej 21;0;27;1;51681;51707
37000501;400;15;5; ;871543;6128088;871529;6128074;14,8349;55,1595;Aarsballevej 5;0;28;1;51681;51707
37000501;400;15;7; ;872210;6128499;872205;6128512;14,8458;55,1627;Aarsballevej 7;0;29;1;51681;51707
